1975,くに,kuni,国,country,国…くに
1976,くに,kuni,国,country,国…くに
1977,くにざかい,kunizakai,国境,national or state border,国境…くにざかい
1978,くばる,kubaru,配る,to distribute;to deliver,配る…くばる
1979,くび,kubi,首,neck,首…くび
1980,くびかざり,kubikazari,首飾り,necklace,首飾り…くびかざり
1981,くびわ,kubiwa,首輪,necklace;choker,首輪…くびわ
1982,くふう,kufuu,工夫,device;scheme,工夫…くふう
1983,くぶん,kubun,区分,division;section;demarcation;(traffic) lane;compartment;classification;sorting,区分…くぶん
1984,くべつ,kubetsu,区別,distinction;differentiation;classification,区別…くべつ
1985,くみ,kumi,組,class;group;team;set,組…くみ
1986,くみあい,kumiai,組合,association;union,組合…くみあい
1987,くみあわせ,kumiawase,組み合わせ,combination,組み合わせ…くみあわせ
1988,くみあわせる,kumiawaseru,組み合わせる,to join together;to combine;to join up,組み合わせる…くみあわせる
1989,くみこむ,kumikomu,組み込む,to insert;to include;to cut in (printing),組み込む…くみこむ
1990,くみたてる,kumitateru,組み立てる,to assemble;to set up;to construct,組み立てる…くみたてる
1991,くむ,kumu,組む,to put together,組む…くむ
1992,くむ,kumu,汲む,to draw (water);to ladle;to dip;to scoop;to pump;to have a drink together;to consider;to sympathize with,汲む…くむ
1993,くむ,kumu,酌む,to serve sake,酌む…くむ
1994,くも,kumo,雲,cloud,雲…くも
1995,くもり,kumori,曇り,cloudiness;cloudy weather;shadow,曇り…くもり
1996,くもる,kumoru,曇る,to become cloudy;to become dim,曇る…くもる
1997,くやしい,kuyashii,悔しい,regrettable;mortifying;vexing,悔しい…くやしい
1998,くやむ,kuyamu,悔やむ,to mourn,悔やむ…くやむ
1999,くら,kura,蔵,warehouse;cellar;magazine;granary;godown;depository;treasury;elevator,蔵…くら
2000,くらい,kurai,位,grade;rank;court order;dignity;nobility;situation;throne;crown;occupying a position;about;almost;as;rather;at least;enough to,位…くらい
2001,くらい,kurai,暗い,dark;gloomy,暗い…くらい
2002,くらい,kurai,位,grade;rank;court order;dignity;nobility;situation;throne;crown;occupying a position;about;almost;as;rather;at least;enough to,位…くらい
2003,くらし,kurashi,暮らし,living;livelihood;subsistence;circumstances,暮らし…くらし
2004,くらす,kurasu,暮らす,to live;to get along,暮らす…くらす
2005,くらべる,kuraberu,比べる,to compare,比べる…くらべる
2006,くりかえす,kurikaesu,繰り返す,to repeat;to do something over again,繰り返す…くりかえす
2007,くるう,kuruu,狂う,to go mad;to get out of order,狂う…くるう
2008,くるしい,kurushii,苦しい,painful;difficult,苦しい…くるしい
2009,くるしむ,kurushimu,苦しむ,to suffer;to groan;to be worried,苦しむ…くるしむ
2010,くるしめる,kurushimeru,苦しめる,to torment;to harass;to inflict pain,苦しめる…くるしめる
2011,くるま,kuruma,車,car;vehicle;wheel,車…くるま
2012,くるま,kuruma,車,car;vehicle;wheel,車…くるま
2013,くるむ,kurumu,包む,to be engulfed in;to be enveloped by;to wrap up;to tuck in;to pack;to do up;to cover with;to dress in;to conceal,包む…くるむ
2014,くるむ,kurumu,包む,to be engulfed in;to be enveloped by;to wrap up;to tuck in;to pack;to do up;to cover with;to dress in;to conceal,包む…くるむ
2015,くれ,kure,暮れ,year end;sunset;nightfall;end,暮れ…くれ
2016,くれぐれも,kureguremo,呉れ呉れも,repeatedly;sincerely;earnestly,呉れ呉れも…くれぐれも
2017,くれる,kureru,呉れる,to give;to let one have;to do for one;to be given,呉れる…くれる
2018,くれる,kureru,暮れる,to get dark;to end;to come to an end;to close;to run out,暮れる…くれる
2019,くろ,kuro,黒,black;dark,黒…くろ
2020,くろい,kuroi,黒い,black,黒い…くろい
2021,くろう,kurou,苦労,troubles;hardships,苦労…くろう
2022,くろうと,kurouto,玄人,expert;professional;geisha;prostitute,玄人…くろうと
2023,くろじ,kuroji,黒字,balance (figure) in the black,黒字…くろじ
2024,くわえる,kuwaeru,加える,to append;to sum up;to add (up);to include;to increase;to inflict,加える…くわえる
2025,くわえる,kuwaeru,加える,to append;to sum up;to add (up);to include;to increase;to inflict,加える…くわえる
2026,くわしい,kuwashii,詳しい,knowing very well;detailed;full;accurate,詳しい…くわしい
2027,くわわる,kuwawaru,加わる,to join in;to accede to;to increase;to gain in (influence),加わる…くわわる
2028,くん,kun,君,Mr (junior);master;boy,君…くん
2029,くんしゅ,kunshu,君主,ruler;monarch,君主…くんしゅ
2030,くんれん,kunren,訓練,practice,訓練…くんれん
2031,ぐあい,guai,具合,condition;state;manner;health,具合…ぐあい
2032,ぐうすう,guusuu,偶数,even number,偶数…ぐうすう
2033,ぐうぜん,guuzen,偶然,(by) chance;unexpectedly;suddenly;accident;fortuity,偶然…ぐうぜん
2034,ぐたい,gutai,具体,concrete;tangible;material,具体…ぐたい
2035,ぐち,guchi,愚痴,idle complaint;grumble,愚痴…ぐち
2036,ぐっすり,gussuri,,sound asleep;fast asleep,…ぐっすり
2037,ぐっと,guto,,firmly;fast;much;more,…ぐっと
2038,ぐらい,gurai,,approximately,…ぐらい
2039,ぐん,gun,群,group (math),群…ぐん
2040,ぐん,gun,郡,country;district,郡…ぐん
2041,ぐん,gun,群,group (math),群…ぐん
2042,ぐんかん,gunkan,軍艦,warship;battleship,軍艦…ぐんかん
2043,ぐんしゅう,gunshuu,群集,(social) group;crowd;throng;mob;multitude,群集…ぐんしゅう
2044,ぐんじ,gunji,軍事,military affairs,軍事…ぐんじ
2045,ぐんたい,guntai,軍隊,army;troops,軍隊…ぐんたい
2046,ぐんび,gunbi,軍備,armaments;military preparations,軍備…ぐんび
2047,ぐんぷく,gunpuku,軍服,military or naval uniform,軍服…ぐんぷく
2048,け,ke,毛,hair;fur,毛…け
2049,け,ke,毛,hair;fur,毛…け
2050,けい,kei,刑,penalty;sentence;punishment,刑…けい
2051,けい,kei,計,plan,計…けい
2052,けい,kei,頃,time;about;toward;approximately (time),頃…けい
2053,けい,kei,傾,lean;incline,傾…けい
2054,けい,kei,系,system;lineage;group,系…けい
2055,けいい,keii,敬意,respect;honour,敬意…けいい
2056,けいえい,keiei,経営,management;administration,経営…けいえい
2057,けいか,keika,経過,passage;expiration;progress,経過…けいか
2058,けいかい,keikai,軽快,rhythmical (e.g. melody);casual (e.g. dress);light;nimble,軽快…けいかい
2059,けいかい,keikai,警戒,warning;admonition;vigilance,警戒…けいかい
2060,けいかく,keikaku,計画,plan;project;schedule;scheme;program,計画…けいかく
2061,けいかん,keikan,警官,policeman,警官…けいかん
2062,けいき,keiki,計器,meter;gauge,計器…けいき
2063,けいき,keiki,契機,opportunity;chance,契機…けいき
2064,けいき,keiki,景気,condition;state;business (condition),景気…けいき
2065,けいぐ,keigu,敬具,Sincerely yours,敬具…けいぐ
2066,けいけん,keiken,経験,experience,経験…けいけん
2067,けいげん,keigen,軽減,abatement,軽減…けいげん
2068,けいこ,keiko,稽古,practice;training;study,稽古…けいこ
2069,けいこう,keikou,傾向,tendency;trend;inclination,傾向…けいこう
2070,けいこうとう,keikoutou,蛍光灯,fluorescent lamp;person who is slow to react,蛍光灯…けいこうとう
2071,けいこく,keikoku,警告,warning;advice,警告…けいこく
2072,けいご,keigo,敬語,honorific;term of respect,敬語…けいご
2073,けいさい,keisai,掲載,appearance (e.g. article in paper),掲載…けいさい
2074,けいさつ,keisatsu,警察,police,警察…けいさつ
2075,けいさん,keisan,計算,calculation;reckoning,計算…けいさん
2076,けいざい,keizai,経済,economics;business;finance;economy,経済…けいざい
2077,けいしき,keishiki,形式,form;formality;format;math expression,形式…けいしき
2078,けいしゃ,keisha,傾斜,inclination;slant;slope;bevel;list;dip,傾斜…けいしゃ
2079,けいじ,keiji,掲示,notice;bulletin,掲示…けいじ
2080,けいじ,keiji,刑事,criminal case;(police) detective,刑事…けいじ
2081,けいせい,keisei,形成,formation,形成…けいせい
2082,けいせい,keisei,形勢,condition;situation;prospects,形勢…けいせい
2083,けいそつ,keisotsu,軽率,rash;thoughtless;careless;hasty,軽率…けいそつ
2084,けいぞく,keizoku,継続,continuation,継続…けいぞく
2085,けいたい,keitai,携帯,carrying something,携帯…けいたい
2086,けいたい,keitai,形態,form;shape;figure,形態…けいたい
2087,けいと,keito,毛糸,knitting wool,毛糸…けいと
2088,けいとう,keitou,系統,system;family line;geological formation;lineage;ancestry,系統…けいとう
2089,けいど,keido,経度,longitude,経度…けいど
2090,けいば,keiba,競馬,horse racing,競馬…けいば
2091,けいばつ,keibatsu,刑罰,judgement;penalty;punishment,刑罰…けいばつ
2092,けいひ,keihi,経費,expenses;cost;outlay,経費…けいひ
2093,けいび,keibi,警備,defense;guard;policing;security,警備…けいび
2094,けいぶ,keibu,警部,police inspector,警部…けいぶ
2095,けいべつ,keibetsu,軽蔑,scorn;disdain,軽蔑…けいべつ
2096,けいやく,keiyaku,契約,contract;compact;agreement,契約…けいやく
2097,けいゆ,keiyu,経由,go by the way;via,経由…けいゆ
2098,けいようし,keiyoushi,形容詞,true adjective,形容詞…けいようし
2099,けいようどうし,keiyoudoushi,形容動詞,adjectival noun;quasi-adjective,形容動詞…けいようどうし
2100,けいれき,keireki,経歴,personal history;career,経歴…けいれき
2101,けいろ,keiro,経路,course;route;channel,経路…けいろ
2102,けが,kega,怪我,injury (to animate object);hurt,怪我…けが
2103,けがす,kegasu,汚す,to disgrace;to dishonour,汚す…けがす
2104,けがらわしい,kegarawashii,汚らわしい,filthy;unfair,汚らわしい…けがらわしい
2105,けがれ,kegare,汚れ,uncleanness;impurity;disgrace,汚れ…けがれ
2106,けがれる,kegareru,汚れる,to get dirty;to become dirty,汚れる…けがれる
2107,けがわ,kegawa,毛皮,fur;skin;pelt,毛皮…けがわ
2108,けさ,kesa,今朝,this morning,今朝…けさ
2109,けしき,keshiki,景色,scenery;scene;landscape,景色…けしき
2110,けしょう,keshou,化粧,make-up (cosmetic),化粧…けしょう
2111,けしゴム,keshigomu,消しゴム,eraser;India rubber,消しゴム…けしゴム
2112,けす,kesu,消す,to erase;to delete;to turn off power,消す…けす
2113,けずる,kezuru,削る,to shave (wood or leather);to sharpen;to plane;to whittle;to pare;to scrape off;to crossout;to reduce;to curtail,削る…けずる
2114,けた,keta,桁,column;beam;digit,桁…けた
2115,けだもの,kedamono,獣,beast;brute,獣…けだもの
2116,けだもの,kedamono,獣,beast;brute,獣…けだもの
2117,けち,kechi,吝嗇,stinginess;miser;miserliness;skinflint;tightwad;niggard;pinching pennies,吝嗇…けち
2118,けっか,keka,結果,result;consequence,結果…けっか
2119,けっかく,kekkaku,結核,tuberculosis;tubercule,結核…けっかく
2120,けっかん,kekkan,血管,blood vessel,血管…けっかん
2121,けっかん,kekkan,欠陥,defect;fault;deficiency,欠陥…けっかん
2122,けっきょく,kekyoku,結局,after all;eventually,結局…けっきょく
2123,けっこう,kekkou,決行,doing (with resolve);carrying out (i.e. a plan),決行…けっこう
2124,けっこう,kekkou,結構,1.  (uk) splendid;nice;well enough;tolerably;wonderful;delicious;sweet; 2.  (arch) construction;architecture,結構…けっこう
2125,けっこん,kekkon,結婚,marriage,結婚…けっこん
2126,けっさく,kessaku,傑作,masterpiece;best work;boner;blunder,傑作…けっさく
2127,けっさん,kessan,決算,balance sheet;settlement of accounts,決算…けっさん
2128,けっして,kesshite,決して,never;by no means,決して…けっして
2129,けっしょう,keshou,決勝,decision of a contest;finals (in sports),決勝…けっしょう
2130,けっしょう,keshou,結晶,crystal;crystallization,結晶…けっしょう
2131,けっしん,kesshin,決心,determination;resolution,決心…けっしん
2132,けっせい,kessei,結成,formation,結成…けっせい
2133,けっせき,kesseki,欠席,absence;non-attendance,欠席…けっせき
2134,けっそく,kessoku,結束,union;unity,結束…けっそく
2135,けってい,kettei,決定,decision;determination,決定…けってい
2136,けってん,ketten,欠点,faults;defect;weakness,欠点…けってん
2137,けつ,ketsu,傑,excellence,傑…けつ
2138,けつあつ,ketsuatsu,血圧,blood pressure,血圧…けつあつ
2139,けつい,ketsui,決意,decision;determination,決意…けつい
2140,けつえき,ketsueki,血液,blood,血液…けつえき
2141,けつぎ,ketsugi,決議,resolution;vote;decision,決議…けつぎ
2142,けつごう,ketsugou,結合,combination;union,結合…けつごう
2143,けつだん,ketsudan,決断,decision;determination,決断…けつだん
2144,けつぼう,ketsubou,欠乏,want;shortage;famine,欠乏…けつぼう
2145,けつろん,ketsuron,結論,conclusion,結論…けつろん
2146,けとばす,ketobasu,蹴飛ばす,to kick away;to kick off;to kick (someone);to refuse;to reject,蹴飛ばす…けとばす
2147,けなす,kenasu,貶す,to speak ill of,貶す…けなす
2148,けむい,kemui,煙い,smoky,煙い…けむい
2149,けむたい,kemutai,煙たい,smoky;feeling awkward,煙たい…けむたい
2150,けむり,kemuri,煙,smoke;fumes,煙…けむり
2151,けむる,kemuru,煙る,to smoke (e.g. fire),煙る…けむる
2152,けらい,kerai,家来,retainer;retinue;servant,家来…けらい
2153,ける,keru,蹴る,to kick,蹴る…ける
2154,けれど,keredo,,but;however,…けれど
2155,けわしい,kewashii,険しい,inaccessible place;impregnable position;steep place;sharp eyes,険しい…けわしい
2156,けん,ken,券,ticket;coupon;bond;certificate,券…けん
2157,けん,ken,圏,sphere;circle;range,圏…けん
2158,けん,ken,権,authority;the right (to do something),権…けん
2159,けんい,keni,権威,authority;power;influence,権威…けんい
2160,けんか,kenka,喧嘩,quarrel;(drunken) brawl;failure,喧嘩…けんか
2161,けんかい,kenkai,見解,opinion;point of view,見解…けんかい
2162,けんがく,kengaku,見学,inspection;study by observation;field trip,見学…けんがく
2163,けんきゅう,kenkyuu,研究,study;research;investigation,研究…けんきゅう
2164,けんきょ,kenkyo,謙虚,modesty;humility,謙虚…けんきょ
2165,けんぎょう,kengyou,兼業,side line;second business,兼業…けんぎょう
2166,けんげん,kengen,権限,power;authority;jurisdiction,権限…けんげん
2167,けんこう,kenkou,健康,health;sound;wholesome,健康…けんこう
2168,けんさ,kensa,検査,inspection (e.g. customs  factory);examination,検査…けんさ
2169,けんざい,kenzai,健在,in good health;well,健在…けんざい
2170,けんしゅう,kenshuu,研修,training,研修…けんしゅう
2171,けんしょう,kenshou,懸賞,offering prizes;winning;reward,懸賞…けんしょう
2172,けんじ,kenji,検事,public prosecutor,検事…けんじ
2173,けんせつ,kensetsu,建設,construction;establishment,建設…けんせつ
2174,けんぜん,kenzen,健全,health;soundness;wholesome,健全…けんぜん
2175,けんそん,kenson,謙遜,humble;humility;modesty,謙遜…けんそん
2176,けんち,kenchi,見地,point of view,見地…けんち
2177,けんちく,kenchiku,建築,construction;architecture,建築…けんちく
2178,けんちょう,kenchou,県庁,prefectural office,県庁…けんちょう
2179,けんとう,kentou,見当,be found;aim;mark;estimate;guess;approx;direction,見当…けんとう
2180,けんとう,kentou,検討,consideration;examination;investigation;study;scrutiny,検討…けんとう
2181,けんびきょう,kenbikyou,顕微鏡,microscope,顕微鏡…けんびきょう
2182,けんぶつ,kenbutsu,見物,sightseeing,見物…けんぶつ
2183,けんぽう,kenpou,憲法,constitution,憲法…けんぽう
2184,けんめい,kenmei,賢明,wisdom;intelligence;prudence,賢明…けんめい
2185,けんめい,kenmei,懸命,eagerness;earnestness;risking one's life,懸命…けんめい
2186,けんやく,kenyaku,倹約,thrift;economy;frugality,倹約…けんやく
2187,けんよう,kenyou,兼用,multi-use;combined use;combination;serving two purposes,兼用…けんよう
2188,けんり,kenri,権利,right;privilege,権利…けんり
2189,けんりょく,kenryoku,権力,power;authority;influence,権力…けんりょく
2190,げいじゅつ,geijyutsu,芸術,(fine) art;the arts,芸術…げいじゅつ
2191,げいのう,geinou,芸能,public entertainment;accomplishments;attainments,芸能…げいのう
2192,げか,geka,外科,surgical department,外科…げか
2193,げき,geki,劇,drama;play,劇…げき
2194,げき,geki,隙,1.  chance or opportunity;chink (in one's armor); 2.  interval;gap,隙…げき
2195,げきじょう,gekijyou,劇場,theatre;playhouse,劇場…げきじょう
2196,げきぞう,gekizou,激増,sudden increase,激増…げきぞう
2197,げきだん,gekidan,劇団,troupe;theatrical company,劇団…げきだん
2198,げきれい,gekirei,激励,encouragement,激励…げきれい
2199,げしゃ,gesha,下車,alighting,下車…げしゃ
2200,げしゅく,geshuku,下宿,boarding;lodging;boarding house,下宿…げしゅく
2201,げじゅん,gejyun,下旬,month (last third of),下旬…げじゅん
2202,げすい,gesui,下水,drainage;sewage;ditch;gutter;sewerage,下水…げすい
2203,げた,geta,下駄,geta (Japanese footwear);wooden clogs,下駄…げた
2204,げっきゅう,gekyuu,月給,monthly salary,月給…げっきゅう
2205,げっしゃ,gesha,月謝,monthly tuition fee,月謝…げっしゃ
2206,げっそり,gessori,,being disheartened;losing weight,…げっそり
2207,げっぷ,gepu,月賦,monthly installment,月賦…げっぷ
2208,げつまつ,getsumatsu,月末,end of the month,月末…げつまつ
2209,げつよう,getsuyou,月曜,Monday,月曜…げつよう
2210,げり,geri,下痢,diarrhoea,下痢…げり
2211,げん,gen,原,original;primitive;primary;fundamental;raw,原…げん
2212,げん,gen,原,original;primitive;primary;fundamental;raw,原…げん
2213,げんいん,genin,原因,cause;origin;source,原因…げんいん
2214,げんかい,genkai,限界,limit;bound,限界…げんかい
2215,げんかん,genkan,玄関,entranceway;entry hall,玄関…げんかん
2216,げんき,genki,元気,health(y);robust;vigor;energy;vitality;vim;stamina;spirit;courage;pep,元気…げんき
2217,げんきん,genkin,現金,cash;ready money;mercenary;self-interested,現金…げんきん
2218,げんけい,genkei,原形,original form;base form,原形…げんけい
2219,げんこう,genkou,現行,present;current;in operation,現行…げんこう
2220,げんこう,genkou,原稿,manuscript;copy,原稿…げんこう
2221,げんご,gengo,言語,language,言語…げんご
2222,げんさく,gensaku,原作,original work,原作…げんさく
2223,げんさん,gensan,原産,place of origin;habitat,原産…げんさん
2224,げんざい,genzai,現在,present;up to now;nowadays;modern times;current,現在…げんざい
2225,げんし,genshi,原子,atom,原子…げんし
2226,げんし,genshi,原始,origin;primeval,原始…げんし
2227,げんしゅ,genshu,元首,ruler;sovereign,元首…げんしゅ
2228,げんしょ,gensho,原書,original document,原書…げんしょ
2229,げんしょう,genshou,減少,decrease;reduction;decline,減少…げんしょう
2230,げんしょう,genshou,現象,phenomenon,現象…げんしょう
2231,げんじつ,genjitsu,現実,reality,現実…げんじつ
2232,げんじゅう,genjyuu,厳重,strict;rigour;severe;firm;strong;secure,厳重…げんじゅう
2233,げんじょう,genjyou,現状,present condition;existing state;status quo,現状…げんじょう
2234,げんじょう,genjyou,現場,actual spot;scene;scene of the crime,現場…げんじょう
2235,げんそ,genso,元素,chemical element,元素…げんそ
2236,げんそく,gensoku,原則,principle;general rule,原則…げんそく
2237,げんぞう,genzou,現像,developing (film),現像…げんぞう
2238,げんだい,gendai,現代,nowadays;modern times;present-day,現代…げんだい
2239,げんち,genchi,現地,actual place;local,現地…げんち
2240,げんてい,gentei,限定,limit;restriction,限定…げんてい
2241,げんてん,genten,原点,origin (coordinates);starting point,原点…げんてん
2242,げんてん,genten,原典,original (text),原典…げんてん
2243,げんてん,genten,減点,subtract;give a demerit,減点…げんてん
2244,げんど,gendo,限度,limit;bounds,限度…げんど
2245,げんに,genni,現に,actually;really,現に…げんに
2246,げんばく,genbaku,原爆,atomic bomb,原爆…げんばく
2247,げんぶん,genbun,原文,the text;original,原文…げんぶん
2248,げんみつ,genmitsu,厳密,strict;close,厳密…げんみつ
2249,げんゆ,genyu,原油,crude oil,原油…げんゆ
2250,げんり,genri,原理,principle;theory;fundamental truth,原理…げんり
2251,げんりょう,genryou,原料,raw materials,原料…げんりょう
2252,げんろん,genron,言論,discussion,言論…げんろん
2253,こ,ko,故,the late (deceased),故…こ
2254,こ,ko,子,child,子…こ
2255,こ,ko,戸,counter for houses,戸…こ
2256,こ,ko,故,the late (deceased),故…こ
2257,こ,ko,児,child;the young of animals,児…こ
2258,こ,ko,巨,big;large;great,巨…こ
2259,こい,koi,恋,love;tender passion,恋…こい
2260,こい,koi,濃い,thick;dense;strong,濃い…こい
2261,こいしい,koishii,恋しい,1.  dear;beloved;darling; 2.  yearned for,恋しい…こいしい
2262,こいする,koisuru,恋する,to fall in love with;to love,恋する…こいする
2263,こいびと,koibito,恋人,lover;sweetheart,恋人…こいびと
2264,こう,kou,溝,10^38;hundred undecillion (American);hundred sextillion (British),溝…こう
2265,こう,kou,溝,10^38;hundred undecillion (American);hundred sextillion (British),溝…こう
2266,こう,kou,,in this way,…こう
2267,こう,kou,校,-school;proof,校…こう
2268,こうい,koui,好意,good will;favor;courtesy,好意…こうい
2269,こうい,koui,行為,act;deed;conduct,行為…こうい
2270,こういん,kouin,行員,bank clerk,行員…こういん
2271,こううん,kouun,幸運,good luck;fortune,幸運…こううん
2272,こうえき,koueki,交易,trade;commerce,交易…こうえき
2273,こうえん,kouen,公演,public performance,公演…こうえん
2274,こうえん,kouen,公園,(public) park,公園…こうえん
2275,こうえん,kouen,講演,lecture;address,講演…こうえん
2276,こうか,kouka,効果,effect;effectiveness;efficacy;result,効果…こうか
2277,こうか,kouka,硬貨,coin,硬貨…こうか
2278,こうか,kouka,高価,high price,高価…こうか
2279,こうかい,koukai,後悔,regret;repentance,後悔…こうかい
2280,こうかい,koukai,公開,presenting to the public,公開…こうかい
2281,こうかい,koukai,航海,sail;voyage,航海…こうかい
2282,こうかん,koukan,交換,exchange;interchange;reciprocity;barter;substitution;clearing (of checks),交換…こうかん
2283,こうがい,kougai,郊外,suburb;outskirts,郊外…こうがい
2284,こうがい,kougai,公害,public nuisance;pollution,公害…こうがい
2285,こうがく,kougaku,工学,engineering,工学…こうがく
2286,こうきゅう,koukyuu,高級,high class;high grade,高級…こうきゅう
2287,こうきょ,koukyo,皇居,Imperial Palace,皇居…こうきょ
2288,こうきょう,koukyou,好況,prosperous conditions;healthy economy,好況…こうきょう
2289,こうきょう,koukyou,公共,public;community;public service;society;communal,公共…こうきょう
2290,こうぎ,kougi,抗議,protest;objection,抗議…こうぎ
2291,こうぎ,kougi,講義,lecture,講義…こうぎ
2292,こうぎょう,kougyou,鉱業,mining industry,鉱業…こうぎょう
2293,こうぎょう,kougyou,興業,industrial enterprise,興業…こうぎょう
2294,こうぎょう,kougyou,工業,(manufacturing) industry,工業…こうぎょう
2295,こうくう,koukuu,航空,aviation;flying,航空…こうくう
2296,こうけい,koukei,光景,scene;spectacle,光景…こうけい
2297,こうけん,kouken,貢献,contribution;services,貢献…こうけん
2298,こうげい,kougei,工芸,industrial arts,工芸…こうげい
2299,こうげき,kougeki,攻撃,attack;strike;offensive;criticism;censure,攻撃…こうげき
2300,こうげん,kougen,高原,tableland;plateau,高原…こうげん
2301,こうこう,koukou,孝行,filial piety,孝行…こうこう
2302,こうこう,koukou,高校,senior high school,高校…こうこう
2303,こうこうと,koukouto,煌々と,brilliantly;brightly,煌々と…こうこうと
2304,こうこがく,koukogaku,考古学,archaeology,考古学…こうこがく
2305,こうこく,koukoku,広告,advertisement,広告…こうこく
2306,こうご,kougo,交互,mutual;reciprocal;alternate,交互…こうご
2307,こうさ,kousa,交差,cross,交差…こうさ
2308,こうさい,kousai,交際,company;friendship;association;society;acquaintance,交際…こうさい
2309,こうさく,kousaku,工作,work;construction;handicraft;maneuvering,工作…こうさく
2310,こうさく,kousaku,耕作,cultivation;farming,耕作…こうさく
2311,こうさてん,kousaten,交差点,crossing;intersection,交差点…こうさてん
2312,こうざん,kouzan,鉱山,mine (ore),鉱山…こうざん
2313,こうし,koushi,講師,lecturer,講師…こうし
2314,こうしき,koushiki,公式,formula;formality;official,公式…こうしき
2315,こうしゃ,kousha,校舎,school building,校舎…こうしゃ
2316,こうしゃ,kousha,後者,the latter,後者…こうしゃ
2317,こうしゅう,koushuu,講習,short course;training,講習…こうしゅう
2318,こうしゅう,koushuu,公衆,the public,公衆…こうしゅう
2319,こうしょう,koushou,交渉,negotiations;discussions;connection,交渉…こうしょう
2320,こうしょう,koushou,高尚,high;noble;refined;advanced,高尚…こうしょう
2321,こうしん,koushin,行進,march;parade,行進…こうしん
2322,こうしんりょう,koushinryou,香辛料,spices,香辛料…こうしんりょう
2323,こうじ,kouji,工事,construction work,工事…こうじ
2324,こうじつ,koujitsu,口実,excuse,口実…こうじつ
2325,こうじゅつ,koujyutsu,口述,verbal statement,口述…こうじゅつ
2326,こうじょ,koujyo,控除,subsidy;deduction,控除…こうじょ
2327,こうじょう,koujyou,向上,elevation;rise;improvement;advancement;progress,向上…こうじょう
2328,こうじょう,koujyou,工場,factory;plant;mill;workshop,工場…こうじょう
2329,こうすい,kousui,降水,rainfall;precipitation,降水…こうすい
2330,こうすい,kousui,香水,perfume,香水…こうすい
2331,こうずい,kouzui,洪水,flood,洪水…こうずい
2332,こうせい,kousei,公正,justice;fairness;impartiality,公正…こうせい
2333,こうせい,kousei,構成,organization;composition,構成…こうせい
2334,こうせき,kouseki,功績,achievements;merit;meritorious service;meritorious deed,功績…こうせき
2335,こうせん,kousen,光線,beam;light ray,光線…こうせん
2336,こうぜん,kouzen,公然,open (e.g. secret);public;official,公然…こうぜん
2337,こうそう,kousou,抗争,dispute;resistance,抗争…こうそう
2338,こうそう,kousou,構想,plan;plot;idea;conception,構想…こうそう
2339,こうそう,kousou,高層,upper,高層…こうそう
2340,こうそく,kousoku,拘束,restriction;restraint,拘束…こうそく
2341,こうそく,kousoku,高速,high speed;high gear,高速…こうそく
2342,こうぞう,kouzou,構造,structure;construction,構造…こうぞう
2343,こうたい,koutai,後退,retreat;backspace (BS),後退…こうたい
2344,こうたい,koutai,交替,alternation;change;relief;relay;shift,交替…こうたい
2345,こうたく,koutaku,光沢,brilliance;polish;lustre;glossy finish (of photographs),光沢…こうたく
2346,こうだん,koudan,公団,public corporation,公団…こうだん
2347,こうち,kouchi,耕地,arable land,耕地…こうち
2348,こうちゃ,koucha,紅茶,black tea,紅茶…こうちゃ
2349,こうちょう,kouchou,好調,favourable;promising;satisfactory;in good shape,好調…こうちょう
2350,こうつう,koutsuu,交通,communication;transportation;traffic;intercourse,交通…こうつう
2351,こうつうきかん,koutsuukikan,交通機関,transportation facilities,交通機関…こうつうきかん
2352,こうてい,koutei,校庭,campus,校庭…こうてい
2353,こうてい,koutei,肯定,positive;affirmation,肯定…こうてい
2354,こうとう,koutou,口頭,oral,口頭…こうとう
2355,こうとう,koutou,高等,high class;high grade,高等…こうとう
2356,こうとうがっこう,koutougakkou,高等学校,senior high school,高等学校…こうとうがっこう
2357,こうど,koudo,高度,altitude;height;advanced,高度…こうど
2358,こうどう,koudou,行動,action;conduct;behaviour;mobilization,行動…こうどう
2359,こうどう,koudou,講堂,auditorium,講堂…こうどう
2360,こうどく,koudoku,講読,reading;translation,講読…こうどく
2361,こうどく,koudoku,購読,subscription (e.g. magazine),購読…こうどく
2362,こうにゅう,kounyuu,購入,purchase;buy,購入…こうにゅう
2363,こうにん,kounin,公認,official recognition;authorization;licence;accreditation,公認…こうにん
2364,こうねつひ,kounetsuhi,光熱費,cost of fuel and light,光熱費…こうねつひ
2365,こうはい,kouhai,荒廃,ruin,荒廃…こうはい
2366,こうはい,kouhai,後輩,junior (at work or school),後輩…こうはい
2367,こうばい,koubai,購買,purchase;buy,購買…こうばい
2368,こうばん,kouban,交番,police box,交番…こうばん
2369,こうひょう,kouhyou,好評,popularity;favorable reputation,好評…こうひょう
2370,こうひょう,kouhyou,公表,official announcement;proclamation,公表…こうひょう
2371,こうふ,koufu,交付,delivering;furnishing (with copies),交付…こうふ
2372,こうふく,koufuku,降伏,capitulation;surrender;submission,降伏…こうふく
2373,こうふく,koufuku,幸福,happiness;blessedness,幸福…こうふく
2374,こうふん,koufun,興奮,excitement;stimulation;agitation;arousal,興奮…こうふん
2375,こうぶつ,koubutsu,鉱物,mineral,鉱物…こうぶつ
2376,こうへい,kouhei,公平,fairness;impartial;justice,公平…こうへい
2377,こうほ,kouho,候補,candidacy,候補…こうほ
